Game Turn, Player, Belief, Score
8, 10, BELIEF_ZYL_LBM_ORAL_TRADITION, -1.0
8, 10, BELIEF_ZYL_LBM_EARTH_SPIRITS, -1.0
8, 10, BELIEF_ZYL_LBM_GARDEN_GODDESS, -1.0
8, 10, BELIEF_ZYL_LBM_WEALTH_GODDESS, -1.0
8, 10, BELIEF_ZYL_LBM_TRADE_GOD, -1.0
8, 10, BELIEF_ZYL_LBM_PATH_OF_CONQUEST, -1.0
8, 10, BELIEF_ZYL_LBM_SACRED_INSCRIPTIONS, -1.0
8, 10, BELIEF_ZYL_LBM_GRANARY_GOD, -1.0
8, 10, BELIEF_ZYL_LBM_REEF_PARADISE, -1.0
8, 10, BELIEF_ZYL_LBM_SIREN, -1.0
8, 10, BELIEF_ZYL_DRUID, -1.0
8, 11, BELIEF_DANCE_OF_THE_AURORA, -1.0
8, 11, BELIEF_DESERT_FOLKLORE, -1.0
8, 11, BELIEF_SACRED_PATH, -1.0
8, 11, BELIEF_RIVER_GODDESS, -1.0
8, 11, BELIEF_MONUMENT_TO_THE_GODS, -1.0
8, 11, BELIEF_DIVINE_SPARK, -1.0
8, 11, BELIEF_LADY_OF_THE_REEDS_AND_MARSHES, -1.0
8, 11, BELIEF_GOD_OF_THE_SEA, -1.0
8, 11, BELIEF_GOD_OF_THE_OPEN_SKY, -1.0
8, 11, BELIEF_GODDESS_OF_THE_HUNT, -1.0
8, 11, BELIEF_STONE_CIRCLES, -1.0
8, 11, BELIEF_RELIGIOUS_IDOLS, -1.0
8, 11, BELIEF_GOD_OF_CRAFTSMEN, -1.0
8, 11, BELIEF_GODDESS_OF_FESTIVALS, -1.0
8, 11, BELIEF_GOD_OF_THE_FORGE, -1.0
8, 11, BELIEF_INITIATION_RITES, -1.0
8, 11, BELIEF_GOD_OF_HEALING, -1.0
8, 11, BELIEF_GOD_OF_WAR, -1.0
8, 11, BELIEF_FERTILITY_RITES, -1.0
8, 11, BELIEF_RELIGIOUS_SETTLEMENTS, -1.0
8, 11, BELIEF_CITY_PATRON_GODDESS, -1.0
8, 11, BELIEF_EARTH_GODDESS, -1.0
8, 11, BELIEF_DIVINE_INSPIRATION, -1.0
8, 11, BELIEF_FEED_THE_WORLD, -1.0
8, 11, BELIEF_JESUIT_EDUCATION, -1.0
8, 11, BELIEF_RELIQUARIES, -1.0
8, 11, BELIEF_RELIGIOUS_COMMUNITY, -1.0
8, 11, BELIEF_WORK_ETHIC, -1.0
8, 11, BELIEF_ZEN_MEDITATION, -1.0
8, 11, BELIEF_CHORAL_MUSIC, -1.0
8, 11, BELIEF_WARRIOR_MONKS, -1.0
8, 11, BELIEF_CATHEDRAL, -1.0
8, 11, BELIEF_GURDWARA, -1.0
8, 11, BELIEF_MEETING_HOUSE, -1.0
8, 11, BELIEF_MOSQUE, -1.0
8, 11, BELIEF_PAGODA, -1.0
8, 11, BELIEF_SYNAGOGUE, -1.0
8, 11, BELIEF_WAT, -1.0
8, 11, BELIEF_STUPA, -1.0
8, 11, BELIEF_DAR_E_MEHR, -1.0
8, 11, BELIEF_LAY_MINISTRY, -1.0
8, 11, BELIEF_PAPAL_PRIMACY, -1.0
8, 11, BELIEF_PILGRIMAGE, -1.0
8, 11, BELIEF_STEWARDSHIP, -1.0
8, 11, BELIEF_TITHE, -1.0
8, 11, BELIEF_WORLD_CHURCH, -1.0
8, 11, BELIEF_CROSS_CULTURAL_DIALOGUE, -1.0
8, 11, BELIEF_RELIGIOUS_UNITY, -1.0
8, 11, BELIEF_DEFENDER_OF_FAITH, -1.0
8, 11, BELIEF_HOLY_ORDER, -1.0
8, 11, BELIEF_ITINERANT_PREACHERS, -1.0
8, 11, BELIEF_JUST_WAR, -1.0
8, 11, BELIEF_MISSIONARY_ZEAL, -1.0
8, 11, BELIEF_MONASTIC_ISOLATION, -1.0
8, 11, BELIEF_SCRIPTURE, -1.0
8, 11, BELIEF_RELIGIOUS_COLONIZATION, -1.0
8, 11, BELIEF_GODDESS_OF_FIRE, -1.0
8, 11, BELIEF_SACRED_PLACES, -1.0
8, 11, BELIEF_HOLY_WATERS, -1.0
8, 11, BELIEF_ZYL_LBM_MOON_GODDESS, -1.0
8, 11, BELIEF_ZYL_LBM_COMMERCE_GODDESS, -1.0
8, 11, BELIEF_ZYL_LBM_SUN_GOD, -1.0
8, 11, BELIEF_ZYL_LBM_ORAL_TRADITION, -1.0
8, 11, BELIEF_ZYL_LBM_EARTH_SPIRITS, -1.0
8, 11, BELIEF_ZYL_LBM_GARDEN_GODDESS, -1.0
8, 11, BELIEF_ZYL_LBM_WEALTH_GODDESS, -1.0
8, 11, BELIEF_ZYL_LBM_TRADE_GOD, -1.0
8, 11, BELIEF_ZYL_LBM_PATH_OF_CONQUEST, -1.0
8, 11, BELIEF_ZYL_LBM_SACRED_INSCRIPTIONS, -1.0
8, 11, BELIEF_ZYL_LBM_GRANARY_GOD, -1.0
8, 11, BELIEF_ZYL_LBM_REEF_PARADISE, -1.0
8, 11, BELIEF_ZYL_LBM_SIREN, -1.0
8, 11, BELIEF_ZYL_DRUID, -1.0
8, 12, BELIEF_DANCE_OF_THE_AURORA, -1.0
8, 12, BELIEF_DESERT_FOLKLORE, -1.0
8, 12, BELIEF_SACRED_PATH, -1.0
8, 12, BELIEF_RIVER_GODDESS, -1.0
8, 12, BELIEF_MONUMENT_TO_THE_GODS, -1.0
8, 12, BELIEF_DIVINE_SPARK, -1.0
8, 12, BELIEF_LADY_OF_THE_REEDS_AND_MARSHES, -1.0
8, 12, BELIEF_GOD_OF_THE_SEA, -1.0
8, 12, BELIEF_GOD_OF_THE_OPEN_SKY, -1.0
8, 12, BELIEF_GODDESS_OF_THE_HUNT, -1.0
8, 12, BELIEF_STONE_CIRCLES, -1.0
8, 12, BELIEF_RELIGIOUS_IDOLS, -1.0
8, 12, BELIEF_GOD_OF_CRAFTSMEN, -1.0
8, 12, BELIEF_GODDESS_OF_FESTIVALS, -1.0
8, 12, BELIEF_GOD_OF_THE_FORGE, -1.0
8, 12, BELIEF_INITIATION_RITES, -1.0
8, 12, BELIEF_GOD_OF_HEALING, -1.0
8, 12, BELIEF_GOD_OF_WAR, -1.0
8, 12, BELIEF_FERTILITY_RITES, -1.0
8, 12, BELIEF_RELIGIOUS_SETTLEMENTS, -1.0
8, 12, BELIEF_CITY_PATRON_GODDESS, -1.0
8, 12, BELIEF_EARTH_GODDESS, -1.0
8, 12, BELIEF_DIVINE_INSPIRATION, -1.0
8, 12, BELIEF_FEED_THE_WORLD, -1.0
8, 12, BELIEF_JESUIT_EDUCATION, -1.0
8, 12, BELIEF_RELIQUARIES, -1.0
8, 12, BELIEF_RELIGIOUS_COMMUNITY, -1.0
8, 12, BELIEF_WORK_ETHIC, -1.0
8, 12, BELIEF_ZEN_MEDITATION, -1.0
8, 12, BELIEF_CHORAL_MUSIC, -1.0
8, 12, BELIEF_WARRIOR_MONKS, -1.0
8, 12, BELIEF_CATHEDRAL, -1.0
8, 12, BELIEF_GURDWARA, -1.0
8, 12, BELIEF_MEETING_HOUSE, -1.0
8, 12, BELIEF_MOSQUE, -1.0
8, 12, BELIEF_PAGODA, -1.0
8, 12, BELIEF_SYNAGOGUE, -1.0
8, 12, BELIEF_WAT, -1.0
8, 12, BELIEF_STUPA, -1.0
8, 12, BELIEF_DAR_E_MEHR, -1.0
8, 12, BELIEF_LAY_MINISTRY, -1.0
8, 12, BELIEF_PAPAL_PRIMACY, -1.0
8, 12, BELIEF_PILGRIMAGE, -1.0
8, 12, BELIEF_STEWARDSHIP, -1.0
8, 12, BELIEF_TITHE, -1.0
8, 12, BELIEF_WORLD_CHURCH, -1.0
8, 12, BELIEF_CROSS_CULTURAL_DIALOGUE, -1.0
8, 12, BELIEF_RELIGIOUS_UNITY, -1.0
8, 12, BELIEF_DEFENDER_OF_FAITH, -1.0
8, 12, BELIEF_HOLY_ORDER, -1.0
8, 12, BELIEF_ITINERANT_PREACHERS, -1.0
8, 12, BELIEF_JUST_WAR, -1.0
8, 12, BELIEF_MISSIONARY_ZEAL, -1.0
8, 12, BELIEF_MONASTIC_ISOLATION, -1.0
8, 12, BELIEF_SCRIPTURE, -1.0
8, 12, BELIEF_RELIGIOUS_COLONIZATION, -1.0
8, 12, BELIEF_GODDESS_OF_FIRE, -1.0
8, 12, BELIEF_SACRED_PLACES, -1.0
8, 12, BELIEF_HOLY_WATERS, -1.0
8, 12, BELIEF_ZYL_LBM_MOON_GODDESS, -1.0
8, 12, BELIEF_ZYL_LBM_COMMERCE_GODDESS, -1.0
8, 12, BELIEF_ZYL_LBM_SUN_GOD, -1.0
8, 12, BELIEF_ZYL_LBM_ORAL_TRADITION, -1.0
8, 12, BELIEF_ZYL_LBM_EARTH_SPIRITS, -1.0
8, 12, BELIEF_ZYL_LBM_GARDEN_GODDESS, -1.0
8, 12, BELIEF_ZYL_LBM_WEALTH_GODDESS, -1.0
8, 12, BELIEF_ZYL_LBM_TRADE_GOD, -1.0
8, 12, BELIEF_ZYL_LBM_PATH_OF_CONQUEST, -1.0
8, 12, BELIEF_ZYL_LBM_SACRED_INSCRIPTIONS, -1.0
8, 12, BELIEF_ZYL_LBM_GRANARY_GOD, -1.0
8, 12, BELIEF_ZYL_LBM_REEF_PARADISE, -1.0
8, 12, BELIEF_ZYL_LBM_SIREN, -1.0
8, 12, BELIEF_ZYL_DRUID, -1.0
8, 13, BELIEF_DANCE_OF_THE_AURORA, -1.0
8, 13, BELIEF_DESERT_FOLKLORE, -1.0
8, 13, BELIEF_SACRED_PATH, -1.0
8, 13, BELIEF_RIVER_GODDESS, -1.0
8, 13, BELIEF_MONUMENT_TO_THE_GODS, -1.0
8, 13, BELIEF_DIVINE_SPARK, -1.0
8, 13, BELIEF_LADY_OF_THE_REEDS_AND_MARSHES, -1.0
8, 13, BELIEF_GOD_OF_THE_SEA, -1.0
8, 13, BELIEF_GOD_OF_THE_OPEN_SKY, -1.0
8, 13, BELIEF_GODDESS_OF_THE_HUNT, -1.0
8, 13, BELIEF_STONE_CIRCLES, -1.0
8, 13, BELIEF_RELIGIOUS_IDOLS, -1.0
8, 13, BELIEF_GOD_OF_CRAFTSMEN, -1.0
8, 13, BELIEF_GODDESS_OF_FESTIVALS, -1.0
8, 13, BELIEF_GOD_OF_THE_FORGE, -1.0
8, 13, BELIEF_INITIATION_RITES, -1.0
8, 13, BELIEF_GOD_OF_HEALING, -1.0
8, 13, BELIEF_GOD_OF_WAR, -1.0
8, 13, BELIEF_FERTILITY_RITES, -1.0
8, 13, BELIEF_RELIGIOUS_SETTLEMENTS, -1.0
8, 13, BELIEF_CITY_PATRON_GODDESS, -1.0
8, 13, BELIEF_EARTH_GODDESS, -1.0
8, 13, BELIEF_DIVINE_INSPIRATION, -1.0
8, 13, BELIEF_FEED_THE_WORLD, -1.0
8, 13, BELIEF_JESUIT_EDUCATION, -1.0
8, 13, BELIEF_RELIQUARIES, -1.0
8, 13, BELIEF_RELIGIOUS_COMMUNITY, -1.0
8, 13, BELIEF_WORK_ETHIC, -1.0
8, 13, BELIEF_ZEN_MEDITATION, -1.0
8, 13, BELIEF_CHORAL_MUSIC, -1.0
8, 13, BELIEF_WARRIOR_MONKS, -1.0
8, 13, BELIEF_CATHEDRAL, -1.0
8, 13, BELIEF_GURDWARA, -1.0
8, 13, BELIEF_MEETING_HOUSE, -1.0
8, 13, BELIEF_MOSQUE, -1.0
8, 13, BELIEF_PAGODA, -1.0
8, 13, BELIEF_SYNAGOGUE, -1.0
8, 13, BELIEF_WAT, -1.0
8, 13, BELIEF_STUPA, -1.0
8, 13, BELIEF_DAR_E_MEHR, -1.0
8, 13, BELIEF_LAY_MINISTRY, -1.0
8, 13, BELIEF_PAPAL_PRIMACY, -1.0
8, 13, BELIEF_PILGRIMAGE, -1.0
8, 13, BELIEF_STEWARDSHIP, -1.0
8, 13, BELIEF_TITHE, -1.0
8, 13, BELIEF_WORLD_CHURCH, -1.0
8, 13, BELIEF_CROSS_CULTURAL_DIALOGUE, -1.0
8, 13, BELIEF_RELIGIOUS_UNITY, -1.0
8, 13, BELIEF_DEFENDER_OF_FAITH, -1.0
8, 13, BELIEF_HOLY_ORDER, -1.0
8, 13, BELIEF_ITINERANT_PREACHERS, -1.0
8, 13, BELIEF_JUST_WAR, -1.0
8, 13, BELIEF_MISSIONARY_ZEAL, -1.0
8, 13, BELIEF_MONASTIC_ISOLATION, -1.0
8, 13, BELIEF_SCRIPTURE, -1.0
8, 13, BELIEF_RELIGIOUS_COLONIZATION, -1.0
8, 13, BELIEF_GODDESS_OF_FIRE, -1.0
8, 13, BELIEF_SACRED_PLACES, -1.0
8, 13, BELIEF_HOLY_WATERS, -1.0
8, 13, BELIEF_ZYL_LBM_MOON_GODDESS, -1.0
8, 13, BELIEF_ZYL_LBM_COMMERCE_GODDESS, -1.0
8, 13, BELIEF_ZYL_LBM_SUN_GOD, -1.0
8, 13, BELIEF_ZYL_LBM_ORAL_TRADITION, -1.0
8, 13, BELIEF_ZYL_LBM_EARTH_SPIRITS, -1.0
8, 13, BELIEF_ZYL_LBM_GARDEN_GODDESS, -1.0
8, 13, BELIEF_ZYL_LBM_WEALTH_GODDESS, -1.0
8, 13, BELIEF_ZYL_LBM_TRADE_GOD, -1.0
8, 13, BELIEF_ZYL_LBM_PATH_OF_CONQUEST, -1.0
8, 13, BELIEF_ZYL_LBM_SACRED_INSCRIPTIONS, -1.0
8, 13, BELIEF_ZYL_LBM_GRANARY_GOD, -1.0
8, 13, BELIEF_ZYL_LBM_REEF_PARADISE, -1.0
8, 13, BELIEF_ZYL_LBM_SIREN, -1.0
8, 13, BELIEF_ZYL_DRUID, -1.0
8, 14, BELIEF_DANCE_OF_THE_AURORA, -1.0
8, 14, BELIEF_DESERT_FOLKLORE, -1.0
8, 14, BELIEF_SACRED_PATH, -1.0
8, 14, BELIEF_RIVER_GODDESS, -1.0
8, 14, BELIEF_MONUMENT_TO_THE_GODS, -1.0
8, 14, BELIEF_DIVINE_SPARK, -1.0
8, 14, BELIEF_LADY_OF_THE_REEDS_AND_MARSHES, -1.0
8, 14, BELIEF_GOD_OF_THE_SEA, -1.0
8, 14, BELIEF_GOD_OF_THE_OPEN_SKY, -1.0
8, 14, BELIEF_GODDESS_OF_THE_HUNT, -1.0
8, 14, BELIEF_STONE_CIRCLES, -1.0
8, 14, BELIEF_RELIGIOUS_IDOLS, -1.0
8, 14, BELIEF_GOD_OF_CRAFTSMEN, -1.0
8, 14, BELIEF_GODDESS_OF_FESTIVALS, -1.0
8, 14, BELIEF_GOD_OF_THE_FORGE, -1.0
8, 14, BELIEF_INITIATION_RITES, -1.0
8, 14, BELIEF_GOD_OF_HEALING, -1.0
8, 14, BELIEF_GOD_OF_WAR, -1.0
8, 14, BELIEF_FERTILITY_RITES, -1.0
8, 14, BELIEF_RELIGIOUS_SETTLEMENTS, -1.0
8, 14, BELIEF_CITY_PATRON_GODDESS, -1.0
8, 14, BELIEF_EARTH_GODDESS, -1.0
8, 14, BELIEF_DIVINE_INSPIRATION, -1.0
8, 14, BELIEF_FEED_THE_WORLD, -1.0
8, 14, BELIEF_JESUIT_EDUCATION, -1.0
8, 14, BELIEF_RELIQUARIES, -1.0
8, 14, BELIEF_RELIGIOUS_COMMUNITY, -1.0
8, 14, BELIEF_WORK_ETHIC, -1.0
8, 14, BELIEF_ZEN_MEDITATION, -1.0
8, 14, BELIEF_CHORAL_MUSIC, -1.0
8, 14, BELIEF_WARRIOR_MONKS, -1.0
8, 14, BELIEF_CATHEDRAL, -1.0
8, 14, BELIEF_GURDWARA, -1.0
8, 14, BELIEF_MEETING_HOUSE, -1.0
8, 14, BELIEF_MOSQUE, -1.0
8, 14, BELIEF_PAGODA, -1.0
8, 14, BELIEF_SYNAGOGUE, -1.0
8, 14, BELIEF_WAT, -1.0
8, 14, BELIEF_STUPA, -1.0
8, 14, BELIEF_DAR_E_MEHR, -1.0
8, 14, BELIEF_LAY_MINISTRY, -1.0
8, 14, BELIEF_PAPAL_PRIMACY, -1.0
8, 14, BELIEF_PILGRIMAGE, -1.0
8, 14, BELIEF_STEWARDSHIP, -1.0
8, 14, BELIEF_TITHE, -1.0
8, 14, BELIEF_WORLD_CHURCH, -1.0
8, 14, BELIEF_CROSS_CULTURAL_DIALOGUE, -1.0
8, 14, BELIEF_RELIGIOUS_UNITY, -1.0
8, 14, BELIEF_DEFENDER_OF_FAITH, -1.0
8, 14, BELIEF_HOLY_ORDER, -1.0
8, 14, BELIEF_ITINERANT_PREACHERS, -1.0
8, 14, BELIEF_JUST_WAR, -1.0
8, 14, BELIEF_MISSIONARY_ZEAL, -1.0
8, 14, BELIEF_MONASTIC_ISOLATION, -1.0
8, 14, BELIEF_SCRIPTURE, -1.0
8, 14, BELIEF_RELIGIOUS_COLONIZATION, -1.0
8, 14, BELIEF_GODDESS_OF_FIRE, -1.0
8, 14, BELIEF_SACRED_PLACES, -1.0
8, 14, BELIEF_HOLY_WATERS, -1.0
8, 14, BELIEF_ZYL_LBM_MOON_GODDESS, -1.0
8, 14, BELIEF_ZYL_LBM_COMMERCE_GODDESS, -1.0
8, 14, BELIEF_ZYL_LBM_SUN_GOD, -1.0
8, 14, BELIEF_ZYL_LBM_ORAL_TRADITION, -1.0
8, 14, BELIEF_ZYL_LBM_EARTH_SPIRITS, -1.0
8, 14, BELIEF_ZYL_LBM_GARDEN_GODDESS, -1.0
8, 14, BELIEF_ZYL_LBM_WEALTH_GODDESS, -1.0
8, 14, BELIEF_ZYL_LBM_TRADE_GOD, -1.0
8, 14, BELIEF_ZYL_LBM_PATH_OF_CONQUEST, -1.0
8, 14, BELIEF_ZYL_LBM_SACRED_INSCRIPTIONS, -1.0
8, 14, BELIEF_ZYL_LBM_GRANARY_GOD, -1.0
8, 14, BELIEF_ZYL_LBM_REEF_PARADISE, -1.0
8, 14, BELIEF_ZYL_LBM_SIREN, -1.0
8, 14, BELIEF_ZYL_DRUID, -1.0
8, 15, BELIEF_DANCE_OF_THE_AURORA, -1.0
8, 15, BELIEF_DESERT_FOLKLORE, -1.0
8, 15, BELIEF_SACRED_PATH, -1.0
8, 15, BELIEF_RIVER_GODDESS, -1.0
8, 15, BELIEF_MONUMENT_TO_THE_GODS, -1.0
8, 15, BELIEF_DIVINE_SPARK, -1.0
8, 15, BELIEF_LADY_OF_THE_REEDS_AND_MARSHES, -1.0
8, 15, BELIEF_GOD_OF_THE_SEA, -1.0
8, 15, BELIEF_GOD_OF_THE_OPEN_SKY, -1.0
8, 15, BELIEF_GODDESS_OF_THE_HUNT, -1.0
8, 15, BELIEF_STONE_CIRCLES, -1.0
8, 15, BELIEF_RELIGIOUS_IDOLS, -1.0
8, 15, BELIEF_GOD_OF_CRAFTSMEN, -1.0
8, 15, BELIEF_GODDESS_OF_FESTIVALS, -1.0
8, 15, BELIEF_GOD_OF_THE_FORGE, -1.0
8, 15, BELIEF_INITIATION_RITES, -1.0
8, 15, BELIEF_GOD_OF_HEALING, -1.0
8, 15, BELIEF_GOD_OF_WAR, -1.0
8, 15, BELIEF_FERTILITY_RITES, -1.0
8, 15, BELIEF_RELIGIOUS_SETTLEMENTS, -1.0
8, 15, BELIEF_CITY_PATRON_GODDESS, -1.0
8, 15, BELIEF_EARTH_GODDESS, -1.0
8, 15, BELIEF_DIVINE_INSPIRATION, -1.0
8, 15, BELIEF_FEED_THE_WORLD, -1.0
8, 15, BELIEF_JESUIT_EDUCATION, -1.0
8, 15, BELIEF_RELIQUARIES, -1.0
8, 15, BELIEF_RELIGIOUS_COMMUNITY, -1.0
8, 15, BELIEF_WORK_ETHIC, -1.0
8, 15, BELIEF_ZEN_MEDITATION, -1.0
8, 15, BELIEF_CHORAL_MUSIC, -1.0
8, 15, BELIEF_WARRIOR_MONKS, -1.0
8, 15, BELIEF_CATHEDRAL, -1.0
8, 15, BELIEF_GURDWARA, -1.0
8, 15, BELIEF_MEETING_HOUSE, -1.0
8, 15, BELIEF_MOSQUE, -1.0
8, 15, BELIEF_PAGODA, -1.0
8, 15, BELIEF_SYNAGOGUE, -1.0
8, 15, BELIEF_WAT, -1.0
8, 15, BELIEF_STUPA, -1.0
8, 15, BELIEF_DAR_E_MEHR, -1.0
8, 15, BELIEF_LAY_MINISTRY, -1.0
8, 15, BELIEF_PAPAL_PRIMACY, -1.0
8, 15, BELIEF_PILGRIMAGE, -1.0
8, 15, BELIEF_STEWARDSHIP, -1.0
8, 15, BELIEF_TITHE, -1.0
8, 15, BELIEF_WORLD_CHURCH, -1.0
8, 15, BELIEF_CROSS_CULTURAL_DIALOGUE, -1.0
8, 15, BELIEF_RELIGIOUS_UNITY, -1.0
8, 15, BELIEF_DEFENDER_OF_FAITH, -1.0
8, 15, BELIEF_HOLY_ORDER, -1.0
8, 15, BELIEF_ITINERANT_PREACHERS, -1.0
8, 15, BELIEF_JUST_WAR, -1.0
8, 15, BELIEF_MISSIONARY_ZEAL, -1.0
8, 15, BELIEF_MONASTIC_ISOLATION, -1.0
8, 15, BELIEF_SCRIPTURE, -1.0
8, 15, BELIEF_RELIGIOUS_COLONIZATION, -1.0
8, 15, BELIEF_GODDESS_OF_FIRE, -1.0
8, 15, BELIEF_SACRED_PLACES, -1.0
8, 15, BELIEF_HOLY_WATERS, -1.0
8, 15, BELIEF_ZYL_LBM_MOON_GODDESS, -1.0
8, 15, BELIEF_ZYL_LBM_COMMERCE_GODDESS, -1.0
8, 15, BELIEF_ZYL_LBM_SUN_GOD, -1.0
8, 15, BELIEF_ZYL_LBM_ORAL_TRADITION, -1.0
8, 15, BELIEF_ZYL_LBM_EARTH_SPIRITS, -1.0
8, 15, BELIEF_ZYL_LBM_GARDEN_GODDESS, -1.0
8, 15, BELIEF_ZYL_LBM_WEALTH_GODDESS, -1.0
8, 15, BELIEF_ZYL_LBM_TRADE_GOD, -1.0
8, 15, BELIEF_ZYL_LBM_PATH_OF_CONQUEST, -1.0
8, 15, BELIEF_ZYL_LBM_SACRED_INSCRIPTIONS, -1.0
8, 15, BELIEF_ZYL_LBM_GRANARY_GOD, -1.0
8, 15, BELIEF_ZYL_LBM_REEF_PARADISE, -1.0
8, 15, BELIEF_ZYL_LBM_SIREN, -1.0
8, 15, BELIEF_ZYL_DRUID, -1.0
8, 16, BELIEF_DANCE_OF_THE_AURORA, -1.0
8, 16, BELIEF_DESERT_FOLKLORE, -1.0
8, 16, BELIEF_SACRED_PATH, -1.0
8, 16, BELIEF_RIVER_GODDESS, -1.0
8, 16, BELIEF_MONUMENT_TO_THE_GODS, -1.0
8, 16, BELIEF_DIVINE_SPARK, -1.0
8, 16, BELIEF_LADY_OF_THE_REEDS_AND_MARSHES, -1.0
8, 16, BELIEF_GOD_OF_THE_SEA, -1.0
8, 16, BELIEF_GOD_OF_THE_OPEN_SKY, -1.0
8, 16, BELIEF_GODDESS_OF_THE_HUNT, -1.0
8, 16, BELIEF_STONE_CIRCLES, -1.0
8, 16, BELIEF_RELIGIOUS_IDOLS, -1.0
8, 16, BELIEF_GOD_OF_CRAFTSMEN, -1.0
8, 16, BELIEF_GODDESS_OF_FESTIVALS, -1.0
8, 16, BELIEF_GOD_OF_THE_FORGE, -1.0
8, 16, BELIEF_INITIATION_RITES, -1.0
8, 16, BELIEF_GOD_OF_HEALING, -1.0
8, 16, BELIEF_GOD_OF_WAR, -1.0
8, 16, BELIEF_FERTILITY_RITES, -1.0
8, 16, BELIEF_RELIGIOUS_SETTLEMENTS, -1.0
8, 16, BELIEF_CITY_PATRON_GODDESS, -1.0
8, 16, BELIEF_EARTH_GODDESS, -1.0
8, 16, BELIEF_DIVINE_INSPIRATION, -1.0
8, 16, BELIEF_FEED_THE_WORLD, -1.0
8, 16, BELIEF_JESUIT_EDUCATION, -1.0
8, 16, BELIEF_RELIQUARIES, -1.0
8, 16, BELIEF_RELIGIOUS_COMMUNITY, -1.0
8, 16, BELIEF_WORK_ETHIC, -1.0
8, 16, BELIEF_ZEN_MEDITATION, -1.0
8, 16, BELIEF_CHORAL_MUSIC, -1.0
8, 16, BELIEF_WARRIOR_MONKS, -1.0
8, 16, BELIEF_CATHEDRAL, -1.0
8, 16, BELIEF_GURDWARA, -1.0
8, 16, BELIEF_MEETING_HOUSE, -1.0
8, 16, BELIEF_MOSQUE, -1.0
8, 16, BELIEF_PAGODA, -1.0
8, 16, BELIEF_SYNAGOGUE, -1.0
8, 16, BELIEF_WAT, -1.0
8, 16, BELIEF_STUPA, -1.0
8, 16, BELIEF_DAR_E_MEHR, -1.0
8, 16, BELIEF_LAY_MINISTRY, -1.0
8, 16, BELIEF_PAPAL_PRIMACY, -1.0
8, 16, BELIEF_PILGRIMAGE, -1.0
8, 16, BELIEF_STEWARDSHIP, -1.0
8, 16, BELIEF_TITHE, -1.0
8, 16, BELIEF_WORLD_CHURCH, -1.0
8, 16, BELIEF_CROSS_CULTURAL_DIALOGUE, -1.0
8, 16, BELIEF_RELIGIOUS_UNITY, -1.0
8, 16, BELIEF_DEFENDER_OF_FAITH, -1.0
8, 16, BELIEF_HOLY_ORDER, -1.0
8, 16, BELIEF_ITINERANT_PREACHERS, -1.0
8, 16, BELIEF_JUST_WAR, -1.0
8, 16, BELIEF_MISSIONARY_ZEAL, -1.0
8, 16, BELIEF_MONASTIC_ISOLATION, -1.0
8, 16, BELIEF_SCRIPTURE, -1.0
8, 16, BELIEF_RELIGIOUS_COLONIZATION, -1.0
8, 16, BELIEF_GODDESS_OF_FIRE, -1.0
8, 16, BELIEF_SACRED_PLACES, -1.0
8, 16, BELIEF_HOLY_WATERS, -1.0
8, 16, BELIEF_ZYL_LBM_MOON_GODDESS, -1.0
8, 16, BELIEF_ZYL_LBM_COMMERCE_GODDESS, -1.0
8, 16, BELIEF_ZYL_LBM_SUN_GOD, -1.0
8, 16, BELIEF_ZYL_LBM_ORAL_TRADITION, -1.0
8, 16, BELIEF_ZYL_LBM_EARTH_SPIRITS, -1.0
8, 16, BELIEF_ZYL_LBM_GARDEN_GODDESS, -1.0
8, 16, BELIEF_ZYL_LBM_WEALTH_GODDESS, -1.0
8, 16, BELIEF_ZYL_LBM_TRADE_GOD, -1.0
8, 16, BELIEF_ZYL_LBM_PATH_OF_CONQUEST, -1.0
8, 16, BELIEF_ZYL_LBM_SACRED_INSCRIPTIONS, -1.0
8, 16, BELIEF_ZYL_LBM_GRANARY_GOD, -1.0
8, 16, BELIEF_ZYL_LBM_REEF_PARADISE, -1.0
8, 16, BELIEF_ZYL_LBM_SIREN, -1.0
8, 16, BELIEF_ZYL_DRUID, -1.0
8, 17, BELIEF_DANCE_OF_THE_AURORA, -1.0
8, 17, BELIEF_DESERT_FOLKLORE, -1.0
8, 17, BELIEF_SACRED_PATH, -1.0
8, 17, BELIEF_RIVER_GODDESS, -1.0
8, 17, BELIEF_MONUMENT_TO_THE_GODS, -1.0
8, 17, BELIEF_DIVINE_SPARK, -1.0
8, 17, BELIEF_LADY_OF_THE_REEDS_AND_MARSHES, -1.0
8, 17, BELIEF_GOD_OF_THE_SEA, -1.0
8, 17, BELIEF_GOD_OF_THE_OPEN_SKY, -1.0
8, 17, BELIEF_GODDESS_OF_THE_HUNT, -1.0
8, 17, BELIEF_STONE_CIRCLES, -1.0
8, 17, BELIEF_RELIGIOUS_IDOLS, -1.0
8, 17, BELIEF_GOD_OF_CRAFTSMEN, -1.0
8, 17, BELIEF_GODDESS_OF_FESTIVALS, -1.0
8, 17, BELIEF_GOD_OF_THE_FORGE, -1.0
8, 17, BELIEF_INITIATION_RITES, -1.0
8, 17, BELIEF_GOD_OF_HEALING, -1.0
8, 17, BELIEF_GOD_OF_WAR, -1.0
8, 17, BELIEF_FERTILITY_RITES, -1.0
8, 17, BELIEF_RELIGIOUS_SETTLEMENTS, -1.0
